,id,type,first node,amenity,lat,lon
18831,327509198,way,746248850,parking,,
18832,327516032,way,3343039896,parking,,
18833,327516037,way,3343039908,parking,,
18834,327516048,way,3343040016,parking,,
18835,327516054,way,3343040059,parking,,
18836,327516059,way,3343040077,parking,,
18837,327516067,way,3343040127,parking,,
18838,327676870,way,3344799581,parking,,
18839,327677823,way,256612345,parking,,
18840,327748797,way,3345615216,place_of_worship,,
18841,327749899,way,3345629617,place_of_worship,,
18842,327750337,way,3345632940,place_of_worship,,
18843,327837032,way,3346471173,school,,
18844,327837033,way,3346471171,school,,
18845,327850465,way,3346584641,restaurant,,
18846,327858822,way,3346684209,place_of_worship,,
18847,327890338,way,1994159517,parking,,
18848,327989806,way,3348089722,parking,,
18849,327989807,way,3348089719,car_wash,,
18850,327989808,way,3348089722,parking,,
18851,328237016,way,354459891,parking,,
18852,328447825,way,3352687957,childcare,,
18853,328572823,way,3353955820,pub,,
18854,328674843,way,3354971647,restaurant,,
18855,328674844,way,3354971642,fast_food,,
18856,328674845,way,3354971618,restaurant,,
18857,328674847,way,3354971633,restaurant,,
18858,328674848,way,423603605,cafe,,
18859,328674850,way,3354971622,restaurant,,
18860,328680340,way,3355061828,restaurant,,
18861,328680350,way,1704838023,cafe,,
18862,328680356,way,3355063717,bank,,
18863,328680359,way,3355063713,restaurant,,
18864,328680364,way,3355063722,pharmacy,,
18865,328682702,way,3355063694,restaurant,,
18866,328682704,way,3355097073,dentist,,
18867,328682709,way,3355097075,restaurant,,
18868,328682710,way,3355063692,restaurant,,
18869,328814280,way,3356361896,parking,,
18870,328816302,way,3356401706,parking,,
18871,328864226,way,3356868090,restaurant,,
18872,328864228,way,3356871456,veterinary,,
18873,328864232,way,3356871463,restaurant,,
18874,328864234,way,3356871445,pharmacy,,
18875,328864237,way,1911584558,bank,,
18876,328864238,way,3356871205,cafe,,
18877,328930820,way,3357513623,community_centre,,
18878,328934795,way,3357561273,arts_centre,,
18879,328937236,way,1753138648,fast_food,,
18880,328937237,way,1753138647,pub,,
18881,329000681,way,3358197673,parking,,
18882,329000683,way,3358197685,parking,,
18883,329098888,way,3359228805,cafe,,
18884,329143717,way,4205821571,library,,
18885,329181818,way,3360127812,hospital,,
18886,329328336,way,3361974069,parking,,
18887,329328337,way,3361974077,parking,,
18888,329331164,way,1650703308,restaurant,,
18889,329363467,way,1911500211,restaurant,,
18890,329363469,way,1911500221,dentist,,
18891,329363471,way,3362338752,fast_food,,
18892,329446331,way,3363221624,restaurant,,
18893,329461639,way,3363355393,school,,
18894,329461641,way,3363355482,parking,,
18895,329461644,way,3363355017,parking,,
18896,329492459,way,3363697626,parking,,
18897,329495420,way,3363716010,place_of_worship,,
18898,329679885,way,3365971033,parking,,
18899,329708222,way,3366391813,parking,,
18900,329757356,way,3366846778,place_of_worship,,
18901,329872852,way,3368206701,school,,
18902,329872854,way,4334162986,school,,
18903,329942757,way,719014961,school,,
18904,329947007,way,3368964139,community_centre,,
18905,329947009,way,429911694,community_centre,,
18906,329962513,way,3369147655,dentist,,
18907,329962516,way,3369147668,cafe,,
18908,330019323,way,3369815682,parking,,
18909,330019325,way,3369816297,parking,,
18910,330091947,way,3370583545,kindergarten,,
18911,330091951,way,3370583581,parking,,
18912,330122152,way,2258988845,fast_food,,
18913,330163598,way,3755578347,library,,
18914,330203312,way,617819817,school,,
18915,330332161,way,884250272,cafe,,
18916,330342867,way,3373050956,parking,,
18917,330343011,way,3373052617,antiques,,
18918,330343701,way,3373062508,toilets,,
18919,330363746,way,3373276904,school,,
18920,330378206,way,3373408353,parking,,
18921,330400508,way,3373607501,parking,,
18922,330403844,way,3373642552,grave_yard,,
18923,330474860,way,3374437581,cafe,,
18924,330512910,way,3374790220,townhall,,
18925,330752310,way,3377501737,restaurant,,
18926,330795138,way,3377970002,post_office,,
18927,330890104,way,3379276993,restaurant,,
18928,330891410,way,3379288149,parking,,
18929,330917032,way,3379508110,fast_food,,
18930,330917035,way,3379508113,fast_food,,
18931,330922357,way,3379566615,parking,,
18932,330922358,way,3765205792,parking,,
18933,330946345,way,3379809890,school,,
18934,330951837,way,1739104901,parking,,
18935,330951838,way,3379905755,parking,,
18936,330952388,way,3379914765,parking,,
18937,330952694,way,3379919918,parking,,
18938,331074850,way,3530384556,parking,,
18939,331231077,way,3382834725,school,,
18940,331301659,way,3383599893,school,,
18941,331346033,way,3384069964,school,,
18942,331438863,way,3385094984,nightclub,,
18943,331504598,way,3385794580,bench,,
18944,331504599,way,3385794582,bench,,
18945,331505552,way,4480857918,cafe,,
18946,331523439,way,3385938463,fast_food,,
18947,331557256,way,3386284954,place_of_worship,,
18948,331646136,way,3387515697,parking,,
18949,331646141,way,3387515363,parking,,
18950,331833624,way,3389269903,place_of_worship,,
18951,331833626,way,3212445125,parking,,
18952,331884029,way,3389759117,hospital,,
18953,331900553,way,3389957215,parking,,
18954,331900556,way,3389957234,restaurant,,
18955,331900560,way,3389957240,parking,,
18956,331900561,way,3389957249,parking,,
18957,331900572,way,3389957284,parking,,
18958,331907562,way,3389997451,parking,,
18959,331907563,way,3389997455,parking,,
18960,331932263,way,3390335133,school,,
18961,331964837,way,3390681154,parking,,
18962,331965049,way,3390683357,restaurant,,
18963,331966112,way,3385801017,pub,,
18964,331995902,way,3390990275,pub,,
18965,332011183,way,3391114133,parking,,
18966,332059042,way,3391690896,school,,
18967,332072722,way,3391845768,restaurant,,
18968,332072723,way,3391845773,parking,,
18969,332135245,way,3392547363,doctors,,
18970,332135248,way,3392547376,pub,,
18971,332213225,way,3393243708,parking,,
18972,332213231,way,3393243419,parking,,
18973,332213238,way,3393237677,parking,,
18974,332213239,way,3393243474,parking,,
18975,332213248,way,3393243734,parking,,
18976,332241206,way,3393521165,kindergarten,,
18977,332241797,way,566731516,parking,,
18978,332248289,way,3393589036,hospice,,
18979,332263128,way,3393782192,parking,,
18980,332328660,way,3394437481,shelter,,
18981,332400834,way,3395218562,townhall,,
18982,332400974,way,3395219845,parking,,
18983,332400975,way,3395219846,cinema,,
18984,332402478,way,3395237299,community_centre,,
18985,332516582,way,3396632760,school,,
18986,332533894,way,3396805474,place_of_worship,,
18987,332533896,way,3396805469,school,,
18988,332539580,way,3396867155,shelter,,
18989,332576811,way,3397225687,bar,,
18990,332576812,way,3397228094,fast_food,,
18991,332623001,way,3397713899,parking,,
18992,332656464,way,3398030293,parking,,
18993,332658225,way,3398042271,pub,,
18994,332723845,way,3446079062,pub,,
18995,332768885,way,3399026654,restaurant,,
18996,332801601,way,3399223691,public_building,,
18997,332871177,way,3953371087,school,,
18998,332871370,way,3399819263,restaurant,,
18999,332872016,way,3399826703,restaurant,,
19000,332872683,way,3399829850,cafe,,
19001,332872685,way,3399829854,restaurant,,
19002,332874259,way,3399861648,clinic,,
19003,332888352,way,3400080094,school,,
19004,332888741,way,3400084093,community_centre,,
19005,332905078,way,3400236221,parking,,
19006,332918631,way,663010855,school,,
19007,332918656,way,3400366313,grave_yard,,
19008,332950906,way,3400713068,restaurant,,
19009,333059751,way,316732247,parking,,
19010,333062173,way,3401779039,place_of_worship,,
19011,333062177,way,3401779061,place_of_worship,,
19012,333077933,way,3401913168,parking,,
19013,333079890,way,3401931695,place_of_worship,,
19014,333082445,way,3401940557,pub,,
19015,333225578,way,3403590693,restaurant,,
19016,333316119,way,3953371087,school,,
19017,333395499,way,3405104304,parking,,
19018,333507528,way,3406254798,pub,,
19019,333539739,way,3406735152,parking,,
19020,333539740,way,3406735155,parking,,
19021,333540197,way,826165445,parking,,
19022,333552456,way,3406832177,biergarten,,
19023,333589279,way,3135444098,school,,
19024,334030129,way,3411104390,pub,,
19025,334168103,way,3412568471,parking,,
19026,334365583,way,3414771997,shelter,,
19027,334473097,way,3415686158,school,,
19028,334491190,way,3415843796,place_of_worship,,
19029,334491191,way,3415843813,veterinary,,
19030,334491193,way,3415843817,restaurant,,
19031,334689897,way,3417510820,place_of_worship,,
19032,334690308,way,3417511875,kindergarten,,
19033,334769846,way,3418426895,parking,,
19034,334861808,way,3419813919,pub,,
19035,334861811,way,3419813940,parking,,
19036,334984618,way,3421167496,place_of_worship,,
19037,334985154,way,3421174015,fuel,,
19038,335716200,way,3428263455,fast_food,,
19039,335716203,way,3428263478,fast_food,,
19040,335779059,way,3428910217,fuel,,
19041,335870418,way,3429830475,car_wash,,
19042,336003422,way,3430911844,parking,,
19043,336077100,way,3431562383,childcare,,
19044,336622961,way,3436658956,parking,,
19045,336622962,way,18237820,parking,,
19046,336668275,way,3437231082,place_of_worship,,
19047,336669858,way,3437232882,place_of_worship,,
19048,336698767,way,3437615435,cafe,,
19049,336853456,way,455011155,school,,
19050,336860142,way,3439440602,parking,,
19051,336928757,way,4557465266,community_centre,,
19052,337071964,way,3441686001,school,,
19053,337077443,way,3441740639,doctors,,
19054,337127148,way,3442270774,restaurant,,
19055,337127150,way,3442270774,pub,,
19056,337129200,way,3442306621,dentist,,
19057,337134168,way,3442349301,restaurant,,
19058,337134170,way,3442327483,cafe,,
19059,337134172,way,4214641902,restaurant,,
19060,337134177,way,3442327464,restaurant,,
19061,337134179,way,4285009392,fast_food,,
19062,337134185,way,3442327465,cafe,,
19063,337236256,way,1875813936,cafe,,
19064,337241333,way,3443473330,place_of_worship,,
19065,337242148,way,3443474990,pub,,
19066,337244449,way,3443502069,place_of_worship,,
19067,337245680,way,3443513977,fuel,,
19068,337361621,way,3444556835,car_wash,,
19069,337471088,way,3445564534,social_centre,,
19070,337556940,way,3446279390,pub,,
19071,337565799,way,3446344796,parking,,
19072,337565800,way,3446345096,place_of_worship,,
19073,338043369,way,3451041088,place_of_worship,,
19074,338265445,way,3453392758,place_of_worship,,
19075,338283014,way,3453579351,place_of_worship,,
19076,338296962,way,3453736842,school,,
19077,338351270,way,3454261503,place_of_worship,,
19078,338388709,way,3454675015,restaurant,,
19079,338388734,way,3454675008,fast_food,,
19080,338388743,way,3454674473,restaurant,,
19081,338388749,way,3454674487,restaurant,,
19082,338388755,way,452237756,restaurant,,
19083,338471196,way,3455522137,parking,,
19084,338476952,way,3455576871,bin_store,,
19085,338479922,way,3455596161,parking,,
19086,338479926,way,3455596173,parking,,
19087,338518730,way,3455988445,parking,,
19088,338548512,way,3456413108,bank,,
19089,338548513,way,3456413119,parking,,
19090,338548637,way,3456446482,parking,,
19091,338549354,way,3456451911,parking,,
19092,338555634,way,3456620081,recycling,,
19093,338597168,way,3457053586,place_of_worship,,
19094,338696812,way,3456413128,pub,,
19095,338709479,way,3458476665,restaurant,,
19096,338709483,way,3458476640,restaurant,,
19097,338799778,way,3459362449,restaurant,,
19098,338936606,way,3461237549,cafe,,
19099,338940660,way,3461281293,kindergarten,,
19100,338940678,way,3461281208,pub,,
19101,339011577,way,3461979467,parking,,
19102,339017496,way,3462031319,parking,,
19103,339202679,way,3463891930,pub,,
19104,339346876,way,3465347852,place_of_worship,,
19105,339346877,way,3465347857,parking,,
19106,339346896,way,3465348137,place_of_worship,,
19107,339465008,way,3466645978,pub,,
19108,339465010,way,3466645986,restaurant,,
19109,339465011,way,3466645990,cafe,,
19110,339608792,way,3468278583,restaurant,,
19111,339608793,way,3468278694,restaurant,,
19112,339608800,way,3468278583,fast_food,,
19113,339608801,way,3468278707,restaurant,,
19114,339627254,way,3468439085,restaurant,,
19115,339627256,way,2210523562,restaurant,,
19116,339627263,way,3468439062,restaurant,,
19117,339627267,way,3468439077,restaurant,,
19118,339627270,way,3468439053,restaurant,,
19119,339627281,way,3468441208,cafe,,
19120,339627283,way,3468439068,fast_food,,
19121,339638277,way,3468561609,restaurant,,
19122,339708123,way,3469143654,fuel,,
19123,339708639,way,3469143032,place_of_worship,,
19124,339708839,way,3469148721,pub,,
19125,339708924,way,3469149839,library,,
19126,339709113,way,3469151895,place_of_worship,,
19127,339712659,way,3469182992,fuel,,
19128,340129072,way,3473324008,place_of_worship,,
19129,340180684,way,3473945094,pub,,
19130,340247717,way,3474628328,pub,,
19131,340248458,way,3474625617,parking,,
19132,340251722,way,3474657864,place_of_worship,,
19133,340281486,way,3474956632,school,,
19134,340286416,way,3475007395,college,,
19135,340291441,way,3475049775,parking,,
19136,340292095,way,3475053779,restaurant,,
19137,340292097,way,3475056859,bar,,
19138,340292196,way,3475056861,restaurant,,
19139,340292197,way,3475054889,restaurant,,
19140,340292332,way,3475058370,restaurant,,
19141,340292515,way,3475058492,bar,,
19142,340294954,way,3475089858,social_facility,,
19143,340395024,way,3476181083,restaurant,,
19144,340406795,way,3476312630,place_of_worship,,
19145,340406797,way,3476312649,grave_yard,,
19146,340420733,way,3476430344,community_centre,,
19147,340427500,way,3476508154,cafe,,
19148,340427515,way,3476508162,restaurant,,
19149,340427517,way,3476508160,restaurant,,
19150,340427519,way,416995747,bank,,
19151,340845579,way,3480870360,parking,,
19152,340937702,way,3481565561,parking,,
19153,341127463,way,3483478670,cafe,,
19154,341140806,way,3483562163,place_of_worship,,
19155,341159470,way,3483745808,place_of_worship,,
19156,341313749,way,3485171828,bank,,
19157,341313764,way,3485171282,bureau_de_change,,
19158,341313766,way,3485171278,casino,,
19159,341313805,way,3485171842,restaurant,,
19160,341350964,way,3369410003,embassy,,
19161,341373425,way,3485692811,place_of_worship,,
19162,341418912,way,3486134432,restaurant,,
19163,341418924,way,3486134455,veterinary,,
19164,341418932,way,3486134479,bar,,
19165,341418933,way,3486134482,restaurant,,
19166,341419642,way,3486139989,pub,,
19167,341419645,way,3486141094,theatre,,
19168,341419648,way,3486141098,fast_food,,
19169,341419654,way,3486141113,restaurant,,
19170,341615485,way,3487550663,place_of_worship,,
19171,341615487,way,3487550676,school,,
19172,341731248,way,3488395859,restaurant,,
19173,341731251,way,3488395864,fast_food,,
19174,341891716,way,3489570495,parking,,
19175,342206350,way,3029608733,pub,,
19176,342289417,way,3493116200,restaurant,,
19177,342357692,way,3493644036,fuel,,
19178,342406616,way,3494148904,restaurant,,
19179,342471474,way,3493213474,car_wash,,
19180,342479436,way,3494761425,parking,,
19181,342496498,way,2337359080,embassy,,
19182,342522947,way,3496830363,cafe,,
19183,342715778,way,3496830311,pharmacy,,
19184,342715779,way,3496830307,cafe,,
19185,342715783,way,3496830334,restaurant,,
19186,342715784,way,3496830304,restaurant,,
19187,342715788,way,3496830335,restaurant,,
19188,342715789,way,2337355739,restaurant,,
19189,342715791,way,1342102308,restaurant,,
19190,342745870,way,3497054080,bank,,
19191,342745878,way,3497054077,cafe,,
19192,342745880,way,3497054061,fast_food,,
19193,343007359,way,3499346835,parking,,
19194,343007360,way,3499346839,parking,,
19195,343240738,way,3501157832,parking,,
19196,343431394,way,3502681597,parking,,
19197,343468740,way,3502976289,community_centre,,
19198,343487546,way,3503217187,clinic,,
19199,343487548,way,3503217167,post_office,,
19200,343487553,way,3503217172,cafe,,
19201,343521395,way,32939979,doctors,,
19202,343738727,way,3505461472,parking,,
19203,343914450,way,3507006948,pub,,
19204,344093292,way,3508510206,place_of_worship,,
19205,344118517,way,3508759523,parking,,
19206,344137349,way,3508963892,restaurant,,
19207,344137350,way,3508963838,bureau_de_change,,
19208,344137356,way,3508963835,restaurant,,
19209,344137359,way,3508965802,bank,,
19210,344153535,way,3509128540,restaurant,,
19211,344153536,way,3509128546,fast_food,,
19212,344213803,way,3509637288,parking,,
19213,344295928,way,3510377464,parking,,
19214,344363607,way,3511132495,parking,,
19215,344367973,way,3511166737,pub,,
19216,344367974,way,3511166744,cafe,,
19217,344367976,way,3511166748,university,,
19218,344370492,way,3511215518,cafe,,
19219,344370493,way,3511215523,cafe,,
19220,344376764,way,3511268916,cafe,,
19221,344376765,way,3511268946,cafe,,
19222,344376768,way,3511268942,fast_food,,
19223,344376769,way,3511268932,nightclub,,
19224,344852973,way,2571537348,parking,,
19225,344910612,way,3516406469,restaurant,,
19226,344910620,way,3516406476,restaurant,,
19227,344911689,way,3516416980,community_centre,,
19228,345007447,way,3517107810,parking,,
19229,345007448,way,3517107809,social_facility,,
19230,345032731,way,3519153484,childcare,,
19231,345040319,way,3517373107,parking,,
19232,345045812,way,3517423581,parking,,
19233,345052729,way,3517476604,shelter,,
19234,345052730,way,3517459475,shelter,,
19235,345052731,way,3517459481,shelter,,
19236,345054314,way,3517489559,parking,,
19237,345054315,way,3517489553,parking,,
19238,345054316,way,3517300621,parking,,
19239,345054890,way,3517493110,parking,,
19240,345054891,way,3517493107,parking,,
19241,345055605,way,3517498736,parking,,
19242,345055606,way,3517501168,parking,,
19243,345061218,way,3517537962,shelter,,
19244,345068664,way,3517606833,parking,,
19245,345068667,way,3517606836,parking,,
19246,345070706,way,3517625213,parking,,
19247,345070707,way,3517625221,parking,,
19248,345070709,way,704808184,school,,
19249,345078484,way,3517704485,bank,,
19250,345120957,way,3517606842,parking,,
19251,345121122,way,3518118215,parking,,
19252,345121124,way,3518118213,parking,,
19253,345121479,way,3518120575,shelter,,
19254,345122957,way,3517537962,biergarten,,
19255,345140313,way,3518352290,fast_food,,
19256,345140316,way,414724604,pub,,
19257,345140321,way,3518352545,dentist,,
19258,345140322,way,3518352541,bar,,
19259,345140323,way,496471931,cafe,,
19260,345140324,way,496471917,restaurant,,
19261,345140325,way,3518352581,cafe,,
19262,345140327,way,661144729,cafe,,
19263,345302882,way,3519889185,school,,
19264,345339925,way,3520346332,bar,,
19265,345371355,way,3520676319,place_of_worship,,
19266,345389722,way,1473318858,fast_food,,
19267,345389725,way,735150116,fast_food,,
19268,345400567,way,3520844504,bank,,
19269,345630056,way,3522707296,pharmacy,,
19270,345630059,way,3522707190,restaurant,,
19271,345692387,way,3523384451,restaurant,,
19272,345692388,way,595356534,pharmacy,,
19273,345696145,way,3523418654,cafe,,
19274,345696147,way,3523418660,pub,,
19275,345696149,way,3523384333,university,,
19276,345697601,way,3523428879,cafe,,
19277,345713836,way,3523612644,parking,,
19278,345725001,way,3523706735,bureau_de_change,,
19279,345732571,way,3523800497,cafe,,
19280,345753725,way,3524025407,parking,,
19281,345753809,way,3524025823,dentist,,
19282,345753814,way,3524025804,restaurant,,
19283,345753819,way,3524025843,cafe,,
19284,345786993,way,3524356191,fast_food,,
19285,345787004,way,3524356184,cafe,,
19286,345787853,way,3524359791,place_of_worship,,
19287,345904964,way,3525136552,cafe,,
19288,346087769,way,1335531669,restaurant,,
19289,346087772,way,3524428942,cafe,,
19290,346087776,way,1473318841,cafe,,
19291,346087777,way,1335531669,dentist,,
19292,346087778,way,1139920202,fast_food,,
19293,346087780,way,3527027721,fast_food,,
19294,346095060,way,3527107455,parking,,
19295,346095061,way,3527107459,parking,,
19296,346095283,way,3527104086,parking,,
19297,346095379,way,3527109469,parking,,
19298,346286132,way,3528237463,place_of_worship,,
19299,346359652,way,4710971385,cafe,,
19300,346359653,way,4710971386,fast_food,,
19301,346359654,way,4710971356,restaurant,,
19302,346539450,way,3530521932,parking,,
19303,346555346,way,3530612488,shelter,,
19304,346568239,way,3530749648,cafe,,
19305,346593125,way,3531045056,parking,,
19306,346606116,way,3531172338,parking,,
19307,346606119,way,3531172307,library,,
19308,346606124,way,3531172298,bank,,
19309,346609389,way,3531211523,post_office,,
19310,346609391,way,3531211516,bank,,
19311,346609398,way,3531211521,pharmacy,,
19312,346609400,way,3531211518,post_office,,
19313,346618407,way,3531314760,restaurant,,
19314,346618411,way,3531314772,post_office,,
19315,346618414,way,3531314751,restaurant,,
19316,346670644,way,2671479720,restaurant,,
19317,346670665,way,3531897439,restaurant,,
19318,346670669,way,3531897442,restaurant,,
19319,346670672,way,3531897422,restaurant,,
19320,346673943,way,1335571627,restaurant,,
19321,346676511,way,3531897408,dentist,,
19322,346893098,way,3533434435,school,,
19323,347275192,way,3536204252,toilets,,
19324,347275193,way,3536204256,toilets,,
19325,347378993,way,1461815118,bank,,
19326,347393523,way,3552453357,restaurant,,
19327,347630215,way,3538672261,restaurant,,
19328,347634157,way,3538715768,pub,,
19329,347634160,way,3538715782,dentist,,
19330,347634164,way,3538716201,restaurant,,
19331,347634165,way,3538716208,restaurant,,
19332,347634167,way,3538716218,restaurant,,
19333,347634175,way,3538716249,restaurant,,
19334,347634182,way,3538716273,childcare,,
19335,347634184,way,3538716281,pharmacy,,
19336,347634187,way,3538716290,parking,,
19337,347634190,way,3538716299,restaurant,,
19338,347634195,way,3538716314,taxi,,
19339,347634296,way,3538704642,restaurant,,
19340,347636318,way,3538740129,bank,,
19341,347636322,way,3538740131,dentist,,
19342,347636325,way,3538740133,restaurant,,
19343,347636329,way,3538740146,bureau_de_change,,
19344,347636332,way,3538740144,bureau_de_change,,
19345,347654006,way,3538942468,taxi,,
19346,347997279,way,3542204394,place_of_worship,,
19347,347997281,way,3542204415,parking,,
19348,347997285,way,3542204438,place_of_worship,,
19349,348210566,way,913199251,restaurant,,
19350,348211519,way,3543832703,restaurant,,
19351,348718934,way,3547661892,shelter,,
19352,348775546,way,3548350886,parking,,
19353,348798642,way,3548664345,bar,,
19354,348812066,way,3548900331,restaurant,,
19355,348812067,way,3548900370,restaurant,,
19356,348812071,way,3548900373,restaurant,,
19357,348812073,way,3548899687,restaurant,,
19358,348812074,way,3548899688,fast_food,,
19359,348812075,way,3548899662,fast_food,,
19360,348939684,way,3549573075,parking,,
19361,349289200,way,3551896512,parking,,
19362,349289205,way,3551896563,parking,,
19363,349289209,way,3551896576,pub,,
19364,349295161,way,3551974438,cafe,,
19365,349295163,way,3551974466,cafe,,
19366,349295165,way,3551974454,restaurant,,
19367,349295167,way,3551974444,restaurant,,
19368,349295170,way,3551974461,restaurant,,
19369,349295183,way,3551974402,restaurant,,
19370,349295184,way,3551974406,restaurant,,
19371,349305995,way,3552061599,childcare,,
19372,349327503,way,3552338838,restaurant,,
19373,349327506,way,3552338815,restaurant,,
19374,349327508,way,3552332783,bureau_de_change,,
19375,349327509,way,3552338851,restaurant,,
19376,349327518,way,3552332783,restaurant,,
19377,349327522,way,3552338861,bar,,
19378,349334572,way,3552387725,school,,
19379,349340728,way,3552452890,restaurant,,
19380,349340729,way,3552452862,restaurant,,
19381,349340730,way,722870084,restaurant,,
19382,349340731,way,603125899,restaurant,,
19383,349340733,way,3552452854,restaurant,,
19384,349460920,way,3553308498,parking,,
19385,349864654,way,3556468001,bank,,
19386,349864655,way,3556467999,restaurant,,
19387,349894914,way,3556803497,parking,,
19388,349894915,way,3556803494,parking,,
19389,349895106,way,3556800175,parking,,
19390,349895107,way,3556800165,parking,,
19391,349895108,way,3556800171,parking,,
19392,349895310,way,3556804883,parking,,
19393,349913643,way,3556986989,cafe,,
19394,349913645,way,3556989367,cafe,,
19395,349913675,way,3556989354,restaurant,,
19396,349913686,way,3556989365,restaurant,,
19397,349913697,way,3556989349,cafe,,
19398,349927564,way,2335292872,restaurant,,
19399,349934988,way,3557213284,fire_station,,
19400,349934998,way,498847731,restaurant,,
19401,349934999,way,3557214821,restaurant,,
19402,349935000,way,3557214837,restaurant,,
19403,349935002,way,3557215825,casino,,
19404,349935003,way,3557214851,restaurant,,
19405,349935004,way,3557214823,restaurant,,
19406,349935005,way,3557214867,cafe,,
19407,349935006,way,3557215846,restaurant,,
19408,349935008,way,639133081,restaurant,,
19409,349935018,way,3557214850,bar,,
19410,349937257,way,3557236668,restaurant,,
19411,349937262,way,2850079943,restaurant,,
19412,349937266,way,3557236999,restaurant,,
19413,349937277,way,3557236664,cafe,,
19414,349937278,way,3557236665,bureau_de_change,,
19415,349937279,way,3557237011,cafe,,
19416,349937280,way,2850079938,restaurant,,
19417,349937287,way,3557237027,taxi,,
19418,349937288,way,3557236692,restaurant,,
19419,349937289,way,3557237014,restaurant,,
19420,349938605,way,746832222,school,,
19421,350073264,way,3558229482,fast_food,,
19422,350073267,way,3558229449,fast_food,,
19423,350136772,way,3558963195,cafe,,
19424,350136773,way,3558963198,cafe,,
19425,350136775,way,3558963203,restaurant,,
19426,350136776,way,3558963205,restaurant,,
19427,350164341,way,3559197783,paddling_pool,,
19428,350165869,way,3559208227,parking,,
19429,350178260,way,3559286765,parking,,
19430,350178264,way,3559286772,parking,,
19431,350178271,way,3559286998,parking,,
19432,350179000,way,3559296781,parking,,
19433,350179281,way,3559302004,parking,,
19434,350215916,way,3559661306,restaurant,,
19435,350215918,way,3559661311,cafe,,
19436,350318313,way,3560617513,parking,,
19437,350319559,way,3560637253,parking,,
19438,350319584,way,1933553720,restaurant,,
19439,350321873,way,3560685318,parking,,
19440,350325873,way,3560720425,parking,,
19441,350326412,way,3560726616,parking,,
19442,350326636,way,3560728805,parking,,
19443,350328152,way,3560739884,restaurant,,
19444,350328158,way,3560740929,restaurant,,
19445,350328159,way,3560740937,cafe,,
19446,350328160,way,3560740952,restaurant,,
19447,350328175,way,3560740918,restaurant,,
19448,350328176,way,1619542585,restaurant,,
19449,350344287,way,3560950182,restaurant,,
19450,350349593,way,3561014212,marketplace,,
19451,350352231,way,3561052515,cafe,,
19452,350390832,way,3561448536,parking,,
19453,350390834,way,3561448542,motorcycle_parking,,
19454,350425863,way,2102211446,restaurant,,
19455,350441145,way,3561854986,restaurant,,
19456,350441146,way,1724521530,restaurant,,
19457,350463867,way,3562111436,restaurant,,
19458,350463868,way,3562111404,bureau_de_change,,
19459,350463871,way,3562111634,fast_food,,
19460,350463872,way,3562111409,bureau_de_change,,
19461,350463873,way,3562111428,restaurant,,
19462,350463874,way,3562111410,cafe,,
19463,350557417,way,3563088504,parking,,
19464,350557419,way,3563088546,parking,,
19465,350557420,way,3563088711,parking,,
19466,350559103,way,3563254896,parking,,
19467,350575662,way,3563254924,parking,,
19468,350575663,way,3563103054,pub,,
19469,350589177,way,3563628323,parking,,
19470,350616442,way,3563629458,parking,,
19471,350619757,way,3563661613,parking,,
19472,350625902,way,3563741095,fast_food,,
19473,350632721,way,3563807023,clinic,,
19474,350633922,way,3563834383,parking,,
19475,350633924,way,3563836002,parking,,
19476,350651941,way,3564098669,cafe,,
19477,350662160,way,3564239728,social_facility,,
19478,350664865,way,3564268393,parking,,
19479,350668277,way,3564297307,parking,,
19480,350808674,way,3565590109,recycling,,
19481,350928027,way,3566427318,restaurant,,
19482,350934111,way,1224710212,restaurant,,
19483,350934116,way,3566489860,fast_food,,
19484,350957266,way,3566762023,parking,,
19485,350999671,way,3567188480,restaurant,,
19486,350999672,way,3567188473,pharmacy,,
19487,350999676,way,3567188450,car_rental,,
19488,350999680,way,3567188641,restaurant,,
19489,350999681,way,3567188468,bureau_de_change,,
19490,350999684,way,3567188637,pharmacy,,
19491,350999687,way,1814877562,restaurant,,
19492,350999691,way,517680786,bar,,
19493,351004148,way,3567237688,restaurant,,
19494,351004149,way,3567237675,cafe,,
19495,351004150,way,3567237903,pharmacy,,
19496,351004151,way,3567237691,restaurant,,
19497,351004152,way,3567237682,bank,,
19498,351004153,way,3567237674,restaurant,,
19499,351004154,way,513784365,bank,,
19500,351004156,way,3567237659,restaurant,,
19501,351004163,way,3567237901,restaurant,,
19502,351025496,way,3567414916,restaurant,,
19503,351025498,way,3567414953,cafe,,
19504,351025499,way,3567414490,ice_cream,,
19505,351025500,way,3567414932,cafe,,
19506,351025502,way,3567414467,bureau_de_change,,
19507,351025505,way,3567414463,bank,,
19508,351025507,way,3567414921,pharmacy,,
19509,351025509,way,3567414469,cafe,,
19510,351025512,way,3567414908,fast_food,,
19511,351101838,way,3568156967,parking,,
19512,351103413,way,3568191594,school,,
19513,351107067,way,3568229210,fuel,,
19514,351118789,way,3568419594,bicycle_parking,,
19515,351121336,way,3568481672,parking,,
19516,351121339,way,3568481675,parking,,
19517,351129148,way,3568560096,restaurant,,
19518,351132775,way,3568596398,restaurant,,
19519,351139212,way,3568654026,cafe,,
19520,351140834,way,3568677022,pub,,
19521,351140836,way,3568677028,parking,,
19522,351187849,way,3569219697,place_of_worship,,
19523,351213305,way,3569569711,parking,,
19524,351213308,way,3569569708,clinic,,
