id,lat,lon,amenity,type
4721120244,51.6046715,-0.2845931,playground,Entertainment
4721120296,51.6042703,-0.2845859,fitness_centre,Health
4721294786,51.5017552,-0.162581,restaurant,Food and Drinks
4722104376,51.5081854,-0.1331048,restaurant,Food and Drinks
4723152993,51.4595099,-0.1255363,cafe,Food and Drinks
4723169463,51.4597268,-0.123849,beauty,Shopping
4723196972,51.4620797,-0.1346106,art,shopping
4724398875,51.4605352,-0.167071,beauty,Shopping
4724398876,51.4604541,-0.1670563,bar,Food and Drinks
4724398879,51.4627804,-0.1675059,mobile_phone,Services
4724398880,51.4626827,-0.1674949,video_games,Shopping
4724784057,51.5032953,-0.0734349,restaurant,Food and Drinks
4724784058,51.4952696,-0.1425801,hotel,Services
4724936646,51.4689636,-0.1709072,fast_food,Food and Drinks
4725632776,51.5305209,-0.2289735,bakery,shopping
4726080884,51.463145,-0.1678965,travel_agency,Services
